evtID,E,R
11855,3.2617979999999998,2829.2742
11856,9.491458,13324.712
11857,6.033582,17159.441000000003
11858,7.6658807,11040.333999999999
11859,10.043042999999999,16754.707
11860,10.369137,16027.675
11861,4.417603,7418.4487
11862,1.5397114,17642.691000000003
11863,7.907182000000001,15488.185
11864,8.492301,12051.616000000002
11865,7.395592999999999,10337.604
11866,7.797769500000001,13471.031
11867,8.926651,14716.483
11868,1.6817236,3248.7886
11869,5.307794599999999,16053.211000000001
11870,4.0428114,10455.683
11871,5.4908985999999995,17498.975
11872,9.518317,15116.245
11873,6.6374645,11449.997
11874,1.6445946,15345.719
11875,0.55890495,8137.4490000000005
11876,7.663651,13842.858
11877,9.6144705,17035.29
11878,3.093011,8781.52
11879,5.3073177000000005,13691.408000000001
11880,9.939855999999999,7199.831
11881,3.2010822,10876.114
11882,8.861634,10217.424
11883,4.0514917,11315.523000000001
11884,7.066362400000001,14057.548
11885,1.9325113,8463.51
11886,6.6300735,9584.679
11887,3.6738419999999996,14423.436000000002
11888,8.400267,12674.143999999998
11889,3.8707001000000005,10599.575
11890,4.798654,13753.253999999999
11891,4.3947625,16230.643
11892,4.9911504,14574.203000000001
11893,1.4125329,16891.453
11894,9.3316145,12113.976999999999
11895,0.9292870000000001,15617.18
11896,9.105619,12259.476
11897,3.7642462,14799.97
11898,1.2060148000000002,15636.056999999999
11899,7.850372999999999,10196.059000000001
11900,8.028816,10189.575
11901,7.396333,14647.0
11902,4.0379786,14759.437
11903,7.6183796,17560.924
11904,0.87658817,11178.708
11905,10.059194999999999,16086.256000000001
11906,5.146177,13576.301000000001
11907,10.417994,5476.857
11908,0.97396845,10200.798
11909,1.0204408999999999,17502.33
11910,9.63163,10571.514
11911,10.453114999999999,15640.483
11912,6.922494400000001,4906.637
11913,4.1789193,16095.957
11914,1.8798316000000002,11877.873
11915,4.781566000000001,13484.667
11916,4.507743,12919.7
11917,3.8672440000000003,14960.741000000002
11918,7.843660000000001,13013.168
11919,5.8803925999999995,11344.438
11920,0.7086901999999999,10975.442
11921,2.0889884999999997,8465.014000000001
11922,6.639122500000001,11730.417
11923,4.2248410000000005,13411.969
11924,5.1783433,10823.649
11925,9.773425999999999,2041.5586
11926,5.543508,7065.754
11927,2.8273606,15627.457
11928,10.054746000000002,17054.111
11929,4.820907599999999,16540.37
11930,6.832872999999999,11218.163
11931,8.477877000000001,8297.711
11932,10.162578,12236.951000000001
11933,2.1060352000000004,13194.229
11934,3.4738553,13367.956
11935,9.37933,14653.274
11936,3.1564686,16260.778999999999
11937,2.1337879,14937.106000000002
11938,3.5926544999999996,16933.64
11939,8.269245,14828.758999999998
11940,7.424402000000001,12214.406
11941,4.2992477,12062.409
11942,6.4418063,14468.617
11943,2.6136444,16312.808
11944,7.7957754,14596.6
11945,5.2570977,9401.098
11946,5.319934,13907.712
11947,6.3628445,16536.95
11948,9.540649,4534.8984
11949,3.8928102999999994,7692.8574
11950,8.542444999999999,14681.162
11951,6.4544754,16540.098
11952,9.824542999999998,12626.955
11953,9.784737,15973.537
11954,8.22649,10002.678
11955,3.7596238,16142.89
11956,3.9539957,8842.758
11957,4.400707700000001,12848.6045
11958,5.0480127,16249.026000000002
11959,4.7634706,8811.8545
11960,6.556599,10829.215
11961,7.461317,11873.735
11962,3.7462470000000003,14145.507
11963,7.154681699999999,14229.282
11964,5.086140599999999,14723.866000000002
11965,7.3545723,10817.07
11966,7.4049277,15014.688999999998
11967,5.329181,17425.389
11968,5.887935,10626.815
11969,3.7087635999999997,13990.195
11970,7.029638,13976.096000000001
11971,8.8002825,15988.233999999999
11972,8.498239,15294.317
11973,5.2810440000000005,15788.295
11974,7.3632507,15876.421999999999
11975,8.168381,5657.815
11976,8.84637,10783.434
11977,9.803804,14632.281
11978,1.9675553,15239.6
11979,10.42741,14817.214
11980,2.417713,13737.143
11981,9.776492,13114.953000000001
11982,9.428633999999999,15852.207
11983,6.1677194,15118.192
11984,9.914396,5322.9043
11985,7.379899000000001,11001.303
11986,7.501522500000001,11070.528
11987,4.699116,13123.698
11988,8.461783,14914.908000000001
11989,6.860925999999999,10998.292
11990,7.19203,12297.817
11991,1.5713853000000002,11370.57
11992,9.888302000000001,8741.777
11993,7.338982000000001,10938.608
11994,6.660479,6341.025
11995,2.4312997000000003,3732.3572
11996,0.9228664000000001,16254.281
11997,6.0583215,10765.729
11998,9.657122,16210.37
11999,4.5702777,17476.037
12000,9.884739,13682.403
12001,2.461416,11002.149
12002,5.725648400000001,16681.424
12003,7.6586485,12335.906
12004,7.0064015,7820.5293
12005,4.889814,17379.205
12006,1.006481,17364.412
12007,1.3725041999999998,13307.731000000002
12008,9.436142,13894.632
12009,3.6006422,16382.223999999998
12010,10.283002999999999,11113.552
12011,7.4478073,10334.391
12012,10.477706,17374.433999999997
12013,3.5637013999999994,14183.7
12014,8.232984,15832.402
12015,6.2901006,15555.421999999999
12016,3.1206195,6804.731
12017,2.9263708999999998,11746.698999999999
12018,10.16639,15604.748
12019,5.4844317,14831.469
12020,3.1907194,3470.4629999999997
12021,5.89655,15510.219
12022,8.740979,7898.6074
12023,0.70971006,14939.051000000001
12024,5.797899,13422.836000000001
12025,7.862614999999999,16100.294
12026,9.360464,10125.5
12027,0.8896886999999999,14426.774
12028,7.095187700000001,17627.703
12029,1.7087988999999997,10488.736
12030,0.6454156999999999,17664.385
12031,1.5128946,15420.537
12032,6.0987363,11658.212
12033,1.9105493999999998,16958.42
12034,6.4090405,12513.806
12035,9.302147,13976.988000000001
12036,7.0648789999999995,17072.744
12037,5.165207,16868.053
12038,4.388537400000001,15049.751
12039,5.7698846,15538.354
12040,8.972679,12837.418
12041,9.679953999999999,9888.927
12042,8.464243,17270.808999999997
12043,4.0503540000000005,15497.375
12044,2.271613,15473.691
12045,7.26156,8443.596
12046,1.3207573000000001,13676.38
12047,2.9202703999999997,9302.238000000001
12048,1.9500911,17647.3
12049,7.147486,8983.951
12050,2.0089471000000003,10259.553
12051,6.823499000000001,16800.879
12052,4.9378185,16895.23
12053,3.1490762,4166.649
12054,9.493015,12311.268999999998
12055,5.6970425,17563.895
12056,9.202217,7839.111999999999
12057,3.5413272000000005,15228.413
12058,5.607029,16741.885
12059,8.547413,13240.913999999999
12060,2.1495152,16815.945
12061,9.436447,10174.931
12062,7.9331255,17366.311999999998
12063,3.9506678999999996,16573.968999999997
12064,0.8597594000000001,17065.186
12065,6.7388277,16970.734
12066,6.530069999999999,13609.479
12067,1.3604087,16408.588
12068,8.421113,11904.649
12069,5.050246,16030.749
12070,7.377784299999999,15988.248
12071,3.6701818,12018.28
12072,4.5857415,7979.265
12073,4.5330358,12424.433
12074,4.5125246,10718.398000000001
12075,5.057571,12462.427
12076,5.2907114,11658.141000000001
12077,5.2081027,8319.014000000001
12078,2.6668667999999998,17123.758
12079,2.870289,12496.729
12080,8.729455,16440.873
12081,4.2409115,15559.515
12082,3.3665133000000003,16174.097
12083,6.087706,16230.921999999999
12084,6.95878,11387.226
12085,9.101152,6817.695
12086,4.6910124,10086.516
12087,7.807315299999999,10272.27
12088,5.681078,16130.208
12089,1.5634655000000002,15748.8545
12090,8.930860000000001,15471.081
12091,9.788274000000001,16981.164
12092,6.6864796,16869.129
12093,2.6898873,10683.288999999999
12094,5.414208,14175.583
12095,7.609171000000001,16916.156000000003
12096,4.9183364,15687.875
12097,8.844951,17124.125
12098,3.5518212,12458.615
12099,9.062196,17152.78
12100,1.4000117,16934.688000000002
12101,1.8978130000000002,17323.855
12102,5.212262,8536.998
12103,7.1449933,16202.233999999999
12104,3.4553317999999997,9597.6045
12105,6.9194317,15670.392
12106,7.177579,9719.349
12107,6.471565200000001,15975.544
12108,8.608118,14153.563999999998
12109,10.038423,16794.58
12110,10.510335000000001,13122.764
12111,2.9862933,14846.513
12112,5.378769999999999,16210.681
12113,9.031383,11442.058
12114,0.66958004,5890.4624
12115,3.045202,12562.243
12116,2.5464659,13484.402
12117,1.6510075000000002,13715.946000000002
12118,6.4961286,9975.911
12119,5.8067836999999995,13089.171
12120,3.6043410000000002,11040.21
12121,6.345871,10018.568000000001
12122,6.568506200000001,13989.688
12123,3.1956124,15973.854
12124,8.528597,17027.383
12125,8.793366,17094.715
12126,5.004919999999999,5307.001
12127,1.3337153,12428.713
12128,8.967680999999999,13323.005
12129,0.79078907,15200.812
12130,3.8867123,5709.536
12131,1.602711,12069.508
12132,10.255901,15304.864
12133,8.983657000000001,16433.433999999997
12134,4.0000925,16699.441000000003
12135,9.205726,15892.511
12136,8.560689,14775.187
12137,1.8051511000000002,13308.835
12138,4.8073235,10543.295
12139,9.587703,17418.666
12140,5.0236053,11719.95
12141,1.2817388,16226.643999999998
12142,7.647583,16112.104
12143,6.495578,16392.04
12144,2.8541653,9766.128
12145,3.4500002999999997,17015.56
12146,5.888855,15894.55
12147,0.9793841,11548.526000000002
12148,6.6927566999999994,11996.464
12149,5.5557284000000005,16798.05
12150,7.1754527,15092.425
12151,1.7260848000000002,17121.922
12152,2.1103067,14301.883999999998
12153,8.619477,5931.8145
12154,2.143726,12571.216999999999
12155,6.126057,11434.038999999999
12156,8.654606,12281.729
12157,9.323766,4661.2812
12158,6.040341400000001,16513.525
12159,3.0064285,15709.364
12160,4.4260745,17336.879
12161,6.140207,11207.216999999999
12162,1.2743621,13768.7705
12163,9.276029,2801.0557
12164,8.485481,17092.484
12165,5.6403327,9707.443000000001
12166,9.889385,12549.132
12167,4.514485,10781.735
12168,3.741231,15339.222
12169,9.335046,13559.386999999999
12170,9.286292,9894.16
12171,4.366137,9558.109
12172,7.881230400000001,13890.328000000001
12173,3.4164839,14378.556
12174,10.286886,8584.832
12175,0.9232699000000001,14349.04
12176,2.1729898,7898.3936
12177,8.991436,17444.707
12178,4.8791523,14633.161
12179,3.458906,15422.716999999999
12180,2.0576942,13912.524
12181,9.109528,17577.143
12182,6.436667400000001,14293.925
12183,10.457088,17052.398
12184,4.9160695,17350.938000000002
12185,7.6955857000000005,15140.458
12186,2.3862956000000004,5219.9785
12187,9.812727,13611.856000000002
12188,4.084066,8365.144
12189,8.708463,4372.617
12190,1.566063,17342.227
12191,4.9674515999999995,10563.03
12192,5.448639,16450.305
12193,7.168337299999999,15460.527
12194,7.4263473,16471.209
12195,9.780128,16443.518
12196,4.798783,17444.418
12197,7.3207016000000005,16925.07
12198,7.994194,15040.511999999999
12199,7.010163,14304.658000000001
12200,0.63497716,15843.222
12201,3.0723977000000002,12544.739
12202,6.4645033,15090.006000000001
12203,7.0002565,11888.241000000002
12204,0.8447896999999999,12485.965
12205,4.2464404,17116.121
12206,7.8726009999999995,7996.5757
12207,8.434431,17360.383
12208,3.7668673999999998,16295.739
12209,1.6534947,13433.589
12210,6.8416777,17273.693
12211,3.6084815999999997,11715.708999999999
12212,3.2394068,10745.301000000001
12213,3.9498591,17543.47
12214,6.2867665,15460.151000000002
12215,6.41491,13417.214
12216,6.673825,13729.212
12217,5.3879684999999995,7289.291
12218,3.1176972000000003,10956.957
12219,1.0762708,15265.942
12220,4.9809794,8223.979
12221,3.2175583999999997,16059.075
12222,4.5478578,9695.349
12223,8.356211,14311.096000000001
12224,5.908485,12876.993999999999
12225,7.9106654999999995,11476.823
12226,1.9847357,15868.66
12227,6.4724092,12427.305
12228,0.63904697,8285.92
12229,3.1127540000000002,11624.458
12230,4.933718700000001,8697.587
12231,7.490617299999999,14945.976999999999
12232,4.268173,11792.677
12233,2.1167326,11289.169
12234,8.333467,16152.216
12235,3.6737156000000004,16253.548999999999
12236,3.7504284,7917.7656
12237,4.6189065000000005,14036.001
12238,10.230196000000001,17009.018
12239,2.7142186,4001.2798
12240,9.979128,14487.21
12241,9.742842,13317.228000000001
12242,6.3924394,10523.88
12243,8.266242,16955.183999999997
12244,5.7371655,15366.106000000002
12245,3.5231742999999995,17004.955
12246,9.201761999999999,16858.604
12247,0.99253595,16335.377
12248,5.8703403,16117.296999999999
12249,4.576291,14955.831
12250,8.628502000000001,16055.732
12251,3.9946501000000003,10248.006
12252,1.379019,17503.57
12253,9.994634,16153.219
12254,9.968998,11023.877
12255,5.065415,14970.492
12256,4.5950685,15029.693000000001
12257,8.090722999999999,5764.084
12258,9.731517,13522.536
12259,0.853033,13491.798999999999
12260,2.1805687000000002,11068.858
12261,9.894722999999999,16705.281000000003
12262,1.8758718999999997,13766.542
12263,2.828893,8552.615
12264,1.7417102,15037.499
12265,8.98236,12041.726999999999
12266,3.9935,17014.746
12267,2.8617244,15993.095
12268,2.3005304,16711.428
12269,7.8266919999999995,15953.298
12270,8.273666,16776.697
12271,3.5677874,13093.072
12272,2.8305097000000004,13360.572
12273,2.1490002,16566.863
12274,6.0897512,13641.521999999999
12275,3.9976868999999997,17271.652
12276,0.6816601,14407.296999999999
12277,2.7325932999999996,15482.42
12278,8.972169000000001,16689.404
12279,5.8553967,7814.126
12280,8.718645,16034.17
12281,8.897555,11263.881000000001
12282,9.064053999999999,12713.078000000001
12283,2.6682537,12204.364
12284,8.104731,14250.396
12285,9.623794,17308.87
12286,1.8345479999999998,16847.521
12287,4.1850486,14357.806999999999
12288,5.794018299999999,14664.073999999999
12289,0.8693146,16787.968999999997
12290,9.736293,14125.152
12291,1.6595322,14034.332
12292,3.3893752,17543.693
12293,3.595253,15320.411
12294,9.666043,14315.213
12295,6.639823,15336.298
12296,3.126806,11858.025
12297,9.686060000000001,12618.143999999998
12298,4.383832,17594.29
12299,4.4828334000000005,8785.64
12300,10.452027000000001,16542.174
12301,2.0554738,13421.85
12302,6.3609656999999995,12919.781
12303,4.139614,13803.562
12304,0.6018668,14214.745
12305,6.0304694,5145.1143
12306,6.679853,17227.027
12307,3.5354242,11266.288999999999
12308,7.1901044999999995,16664.898
12309,0.8522075000000001,10496.796999999999
12310,1.1303316,15318.927
12311,3.7836443999999996,11267.573999999999
12312,1.7332028000000002,16894.592
12313,8.38943,8594.278
12314,8.925803,7699.259
12315,9.363643,17635.375
12316,5.7550974,10771.677
12317,3.7117927,12006.552
12318,2.0517993000000003,15336.358
12319,4.5767612,8233.802
12320,5.6473994,16652.03
12321,4.6586776,11001.151000000002
12322,7.2569604000000005,17668.625
12323,9.7490225,13208.402
12324,2.0182347,14233.996000000001
12325,6.5897975,11515.891000000001
12326,9.828913,10842.641000000001
12327,9.028352,10954.271
12328,7.055894,16258.238000000001
12329,6.089388,10733.156
12330,2.728973,10592.229
12331,2.6137872000000004,14240.976
12332,9.858738,11316.046
12333,6.7019205,16921.232
12334,5.7666245,7752.5776
12335,7.996268700000001,16713.506
12336,7.2914944,10976.962
12337,5.3137345,16807.629
12338,9.52287,17182.275
12339,1.0359454,15957.268999999998
12340,8.898156,14591.532
12341,1.6022682,14237.243
12342,4.6760725999999995,14892.858999999999
12343,9.398874000000001,17033.893
12344,5.8150144,8848.848
12345,4.949628,17393.39
12346,4.0206669999999995,17498.006
12347,2.5086994,16126.398000000001
12348,7.949282000000001,10712.376
12349,0.5896818,16705.63
12350,5.970527,16836.014
12351,5.736726,12424.024
12352,3.594005,10438.554
12353,3.6061788,10685.165
12354,3.9291792,17212.768
12355,6.861111999999999,13499.618
12356,9.255522000000001,14696.124
12357,4.7719517,15365.913999999999
12358,7.2643633,17384.645
12359,1.2255161,12988.237
12360,6.0676575,11340.941
12361,9.986011,15484.85
12362,2.4521618,17310.275
12363,7.250703999999999,12997.777
12364,7.2271523,14670.729
12365,0.52662426,9200.601999999999
12366,1.0350774999999999,13632.838
12367,2.4618022,14571.844
12368,2.7140408,7474.014
12369,2.3308818,5647.991
12370,2.5349646,13222.955
12371,7.915976,16476.006
12372,0.8315825000000001,13026.02
12373,3.3528702000000004,11279.508
12374,2.242562,6932.2734
12375,2.6400213,16625.232
12376,5.4536223,13691.457
12377,9.586142,14730.302
12378,3.2576942000000004,14101.464
12379,2.5864995,12628.568000000001
12380,4.30619,12554.322
12381,2.301734,12625.428999999998
12382,9.63733,17259.451
12383,8.229596,15833.393999999998
12384,8.647984,16332.058
12385,3.1561708,10195.402
12386,2.1709072999999997,15616.846000000001
12387,4.5861487,17289.424
12388,7.562659700000001,16631.656000000003
12389,8.069376,12669.782
12390,2.8066473,15009.451000000001
12391,7.6720686,14802.306999999999
12392,8.378388000000001,15960.516000000001
12393,4.3508453000000005,15076.546999999999
12394,1.1354578000000002,8378.109
12395,5.879214,9156.136
12396,10.0092125,13387.021
12397,2.0622663,14645.973
12398,3.0833467999999997,11769.3955
12399,9.791802,11487.643
12400,5.5565763,17559.986
12401,5.159441,14043.418
12402,3.5295045,15166.839
12403,5.6157965999999995,8327.039
12404,6.915483,11904.809
12405,2.8429687,4649.5576
12406,5.543335400000001,16285.822
12407,2.6247602000000003,13206.265
12408,2.308796,14153.087
12409,7.0098395,6888.2583
12410,4.771228,15461.305
12411,8.927793,17423.766
12412,8.935478999999999,11151.45
12413,5.049573400000001,15975.051000000001
12414,3.4878724,6088.8345
12415,7.530376400000001,14187.127
12416,5.9375563,13343.016000000001
12417,3.2272172,16037.65
12418,10.330761,14170.656
12419,4.8133774,11555.026000000002
12420,8.36905,11829.998
12421,2.474755,15002.328000000001
12422,8.958706,14419.628
12423,6.6601987000000005,9174.629
12424,9.097904,15100.311000000002
12425,2.0577407,10954.747
12426,9.886472,14874.4795
12427,1.4222238999999999,11308.543
12428,2.7272837000000005,15890.798999999999
12429,4.3089889999999995,14513.523000000001
12430,7.331875999999999,17657.94
12431,6.906761599999999,8865.466999999999
12432,3.9658976000000004,11420.965
12433,6.3948293,14049.673
12434,2.984783,11964.401000000002
12435,7.951033,15744.963
12436,5.1824330000000005,16458.494
12437,4.203808,15589.639
12438,8.662611,12209.033000000001
12439,3.3050625,14994.461000000001
12440,3.2852197,8464.36
12441,1.0751568999999999,16000.776000000002
12442,2.1717596,14921.013
12443,0.83604807,11365.05
12444,9.545411,17163.916
12445,6.693791,9623.914
12446,4.8398,12086.606000000002
12447,6.9673696,6330.2666
12448,10.467464,15631.177
12449,7.433656,15641.837
12450,4.493461,9355.761999999999
12451,7.0311804,10565.091
12452,10.131577,11960.083
12453,8.821363,16960.773
12454,5.5423093,17676.865
12455,8.289491,17482.488
12456,9.63224,10644.141000000001
12457,6.3845496,14252.767
12458,1.1273693,11319.266000000001
12459,8.798123,17004.924
12460,1.9791173999999998,13374.396999999999
12461,2.8497803,16702.771
12462,2.5793934,16854.352
12463,8.628223,15976.489
12464,6.156575,17401.994
12465,6.61574,15123.072
12466,5.4880023,6901.611999999999
12467,8.36098,16488.451
12468,3.2024257,9106.155
12469,0.89789146,7500.7373
12470,9.851271,10915.194
12471,6.174391,17373.484
12472,9.862091,8034.96
12473,6.6876940000000005,13622.395
12474,8.158945,15436.142
12475,7.677776,8598.136
12476,4.0883064,14482.301000000001
12477,5.179283,16830.979
12478,1.1431307,16868.38
12479,1.6782606,17594.676
12480,6.439539,5668.2480000000005
12481,10.127506,6634.941
12482,1.6374195,14988.398000000001
12483,3.147847,15725.9795
12484,0.73881143,17312.541
12485,9.932725,17666.176
12486,5.225682,14045.285
12487,5.91331,13652.011
12488,10.263911,8202.825
12489,0.7265895,4973.455
12490,4.222121700000001,15183.506000000001
12491,0.65714055,11920.421
12492,3.0200927,15680.22
12493,8.402621,14639.061000000002
12494,8.072751,15508.577
12495,4.8940605999999995,10003.628
12496,7.622291000000001,16284.988000000001
12497,8.847008,11522.145
12498,1.0959244,15294.84
12499,6.8267107000000005,13732.367
12500,6.400842,15135.173999999999
12501,7.263180999999999,11041.649
12502,5.88842,15384.831
12503,7.278160000000001,14873.944
12504,3.5156925,12242.545
12505,3.8411032999999994,14130.351999999999
12506,6.1074867,17315.438000000002
12507,8.690564,10779.358
12508,1.1645799,17598.305
12509,9.990762,14049.499
12510,2.3245697,16979.67
12511,6.548968299999999,14782.383
12512,6.606192,7786.771
12513,2.5655804,13075.395
12514,4.121453,15832.294
12515,3.4207419999999997,17341.918
12516,3.0331511000000004,16613.629
12517,8.99847,7844.2456
12518,9.776431,11249.176000000001
12519,10.376285000000001,16276.533000000001
12520,10.005363000000001,10637.235
12521,6.9962792,10956.122
12522,3.584888,14611.667
12523,1.1329907,10467.145
12524,3.1587680000000002,11777.447
12525,3.5602712999999997,13787.441
12526,4.145544,12489.653
12527,10.2898,8077.2725
12528,0.53378636,15597.044
12529,8.344248,14958.266000000001
12530,1.7090601000000003,16963.129
12531,5.1205287,10924.747
12532,9.349174,13824.8125
12533,1.1687899,15536.777
12534,8.421999000000001,16841.973
12535,4.4946513,16826.23
12536,8.184165,4157.8623
12537,7.4067755,7958.099
12538,3.7127774,17315.568
12539,0.9686452,13308.511
12540,7.5560613,13968.8545
12541,9.941757,14472.665
12542,4.269259,16259.892
12543,7.125754400000001,15264.205
12544,6.893803,11061.833
12545,6.038839,15060.472
12546,8.260181,12211.435
12547,3.8945434000000003,9765.821
12548,2.9413478,12093.741000000002
12549,8.273455,10968.601999999999
12550,10.035645,17291.328
12551,9.162197,7111.0044
12552,5.2477417,13996.638
12553,6.880722500000001,14468.466
12554,8.740953999999999,12288.77
12555,1.6162072,13386.667
12556,0.6707774999999999,12446.577
12557,9.522038,11490.095
12558,7.761260000000001,16819.188000000002
12559,1.2368447,16628.318
12560,9.590125,16822.848
12561,5.29314,8998.97
12562,1.8305432000000001,10958.241000000002
12563,2.348491,14113.278
12564,8.516100999999999,15570.743999999999
12565,5.3059564,13595.883999999998
12566,7.44809,10974.412
12567,7.518510000000001,9790.09
12568,7.6066375,7415.348000000001
12569,7.531408,17182.557
12570,4.7983346,14680.399
12571,3.6807672999999994,8336.983
12572,8.167487,14248.901000000002
12573,4.494181,10232.473
12574,3.329509,13945.506000000001
12575,4.884604,12007.125
12576,5.911192,15029.466999999999
12577,3.4636292,14994.306
12578,7.170601,9149.164
12579,0.9828084,5891.1016
12580,1.6908365,6079.6543
12581,8.842596,16182.77
12582,1.6504656999999998,15218.028999999999
12583,1.0657309,9780.976999999999
12584,8.287606,14637.128999999999
12585,3.7397377,14668.898000000001
12586,4.782919000000001,16834.17
12587,5.020666599999999,9972.863000000001
12588,5.1702943,11366.112
12589,3.8324425000000004,8564.629
12590,10.493258,16460.682
12591,5.5473733,13603.896
12592,1.8953019,12916.156
12593,10.398699,17553.975
12594,8.828897999999999,8574.268
12595,7.082940600000001,12177.511999999999
12596,7.065531699999999,15745.555
12597,2.5764036,15569.298999999999
12598,10.392022,13819.685
12599,6.4829006,15271.945
12600,9.813963000000001,17635.611
12601,5.7520375,16428.865
12602,8.747714,14408.196000000002
12603,0.6998896,15870.197
12604,10.312395,14434.905
12605,7.7989354,7383.1597
12606,3.3695698,7448.695
12607,5.117812000000001,16650.473
12608,6.43869,13039.339
12609,7.9936333,7947.4907
12610,2.8982508,9762.974
12611,3.5863959999999997,16865.002
12612,3.7725961000000003,16778.361
12613,3.4572095999999997,13329.708
12614,6.179178,14122.832
12615,8.631646,13263.661
12616,6.601959,5025.688
12617,5.4268,11531.326000000001
12618,5.128573,8730.696
12619,9.098297,10883.351
12620,6.2448792,12033.989
12621,2.4215193,13178.624
12622,10.45594,8935.423
12623,9.110289999999999,16689.898
12624,5.820796499999999,17476.762
12625,7.613601700000001,15670.329
12626,2.7269419999999998,12375.374
12627,7.335052,16881.246
12628,8.921421,13049.3125
12629,1.7452293999999997,12574.108
12630,0.6431251,17200.725
12631,6.080025,8694.61
12632,5.9166746,14948.153999999999
12633,9.212152,4646.1616
12634,9.231624,2405.0825
12635,0.93911284,15019.105
12636,0.5672663,16491.947
12637,0.92254037,16740.715
12638,2.4378824,13035.902
12639,2.2755419999999997,10005.263
12640,9.728117,16102.322
12641,1.0215192,9044.899
12642,4.023060299999999,14731.438999999998
12643,9.533219,16564.314
12644,4.8320527,14253.006000000001
12645,2.9202974,14956.878
12646,7.714355,10955.928999999998
12647,7.6164894,17265.55
12648,1.7422407,12307.591999999999
12649,0.99749917,14167.778999999999
12650,9.345944,16446.818
12651,0.7898795,9915.413
12652,5.1777034,11589.396999999999
12653,10.147008,9327.475
12654,9.136728,13734.02
12655,8.778903,16379.803
12656,7.7185619999999995,8723.506
12657,2.287758,13079.88
12658,2.4602623,15386.973999999998
12659,8.25728,13012.409
12660,1.4099944,12544.485
12661,10.321685,16298.131000000001
12662,9.539123,11184.005
12663,2.6383345,8820.091999999999
12664,1.7635602,13315.239
12665,5.6461267,11784.395
12666,8.483522,16520.258
12667,8.215857000000002,16914.88
12668,2.5229232,15776.93
12669,6.8569759999999995,10710.27
12670,8.706368,12997.048
12671,2.7155583,12663.798
12672,8.710815,5795.6875
12673,5.3096414,16056.069
12674,2.9526625,14419.238000000001
12675,7.7085365999999995,15539.873
12676,2.1673242999999998,11315.243999999999
12677,3.5817669999999997,13495.594
12678,2.00135,15659.4375
12679,8.552964,16138.155
12680,6.415198999999999,13612.815
12681,5.5779133000000005,13277.963
12682,3.3196782999999996,12135.854
12683,7.637772999999999,9420.67
12684,3.5071099,15980.184
12685,9.756467,9591.294
12686,3.3058970000000003,10903.275
12687,0.88833386,15976.118999999999
12688,7.7513556,15874.983
12689,10.018391000000001,13232.787
12690,4.7461233,13353.591
12691,7.5764173999999995,11520.188999999998
12692,9.268415,12105.788999999999
12693,5.7192445,7784.148
12694,3.5617907,10510.551000000001
12695,3.4483747000000005,10426.392
12696,6.2155085,5328.736
12697,3.2558922999999997,8857.859
12698,4.4508653,10301.388
12699,6.6467614,14018.216
12700,0.64364785,7582.7236
12701,7.925333,15402.389
12702,3.8815042999999996,16357.925
12703,5.0806403,16345.367
12704,2.0395625,7104.0566
12705,4.5650167,7694.865
12706,0.6410634,12657.141000000001
12707,5.554385,14672.201000000001
12708,5.995122,15737.5205
12709,6.934114,8471.937
12710,6.4514904,4660.5070000000005
12711,7.763140700000001,10535.985
12712,9.401505,17539.683999999997
12713,0.9262758,9482.749
12714,6.709459,15069.131000000001
12715,8.6420965,13805.261
12716,7.5783705999999995,3180.7166
12717,1.3047031999999998,13161.778
12718,4.213253,16523.041
12719,7.9956937,14284.223
12720,8.655053,7864.972
12721,3.2079673,13741.0625
12722,0.59071356,7250.5283
12723,1.0217516,6464.4937
12724,8.805749,12845.483
12725,3.0404127,14092.646999999999
12726,7.786625999999999,7472.0933
12727,2.0888703,11306.896
12728,1.713429,16218.04
12729,9.392706,8268.044
12730,9.263633,14232.13
12731,5.4073296,16256.608999999999
12732,4.3301253,9969.896
12733,7.9855795,15077.764
12734,1.0993195,13071.768
12735,2.7052665,17219.438000000002
12736,8.024285,11553.758
12737,3.8357341,11375.533000000001
12738,5.8577995000000005,14222.576000000001
12739,6.3605065000000005,16949.13
12740,3.1680683999999997,9463.991
12741,9.578046,14304.706
12742,5.8585954000000005,9078.368
12743,8.440909,13693.398000000001
12744,1.253454,17096.58
12745,8.179745,15316.208
12746,6.564255999999999,12378.653999999999
12747,4.5066385,12831.243
12748,3.7327392,10973.806999999999
12749,5.1146080000000005,13446.114
12750,3.6363065000000003,14269.445
12751,6.4295177,11762.548
12752,4.410874,15178.098999999998
12753,7.3816504,15035.559
12754,1.7900096,17389.31
12755,3.2329922000000004,15776.737
12756,6.5645576,16260.05
12757,7.5683419999999995,15205.768999999998
12758,1.5240519,12149.546999999999
12759,2.0372772,13532.536
12760,4.172442,15866.895
12761,3.7506413,8698.12
12762,4.699415,7414.0117
12763,2.4346576,9514.086
12764,6.517582,15898.125
12765,6.318067,17414.441000000003
12766,2.6809827999999998,16090.767
12767,7.4225330000000005,9369.610999999999
12768,7.8363122999999995,8986.258
12769,2.8242314,15870.665
12770,8.83922,13935.653
12771,1.8299037,16172.893999999998
12772,4.0977526,16475.1
12773,0.6602078,15524.193000000001
12774,6.149476,15535.886
12775,9.286464,16434.146
12776,2.2882485,12616.881000000001
12777,5.6733655999999995,12804.358
12778,5.0538807,10574.163
12779,9.415974,13665.173
